Customer_ID,Gender,Age,Remaining Rewards Points,Churn
162473651,Female,60,650,1
162506984,Female,50,330,1
162526548,Female,30,145,1
162532440,Male,40,670,1
162538091,Female,50,1640,0
162557702,Male,30,1420,0
162566094,Female,30,1870,0
162570169,Female,20,940,0
162571975,Male,50,640,1
162582735,Female,40,1530,0
162588157,Female,20,3710,0
162600804,Female,20,1470,0
162607872,Female,20,135,1
162608565,Female,40,300,0
162632515,Female,20,1030,0
162636896,Female,20,380,1
162643856,Female,40,810,0
162656504,Female,60,230,1
162669337,Female,30,980,0
162673662,Female,30,1230,1
162683845,Male,30,215,1
162689045,Male,30,1190,0
162689434,Male,40,890,0
162715317,Male,30,380,1
162720533,Female,40,2350,0
162729802,Female,40,630,1
162736527,Male,30,3970,0
162763301,Female,40,690,0
162779630,Male,40,1280,0
162787901,Female,50,340,1
162839761,Male,40,470,1
162890021,Male,40,2950,0
162890236,Female,40,1600,0
162895095,Female,20,800,0
162917926,Female,20,1870,0
162917964,Female,50,1310,0
162926935,Female,40,660,0
162931519,Female,30,545,1
162951876,Male,30,5020,0
162962018,Female,50,660,1
162985796,Female,40,2760,0
162987783,Male,20,1560,0
162991230,Female,20,800,1
162996068,Female,60,1210,0
162997959,Male,20,420,0
163005936,Male,40,4270,0
163009354,Male,30,2860,0
163019865,Female,60,1020,1
163033564,Female,30,1030,0
163034387,Male,20,2240,0
163050509,Female,20,230,1
163093292,Female,20,1130,0
163101089,Female,20,585,1
163159998,Female,30,2510,0
163187328,Male,40,1490,0
163211962,Female,20,165,1
163218121,Male,60,1770,0
163271355,Male,30,240,1
163296761,Female,30,535,0
163353570,Male,50,2620,0
163361315,Female,20,2290,1
163378610,Female,20,1160,1
163383928,Male,60,990,0
163436297,Male,30,1510,0
163485080,Male,30,1940,0
163504965,Female,60,920,1
163532234,Female,30,580,1
163585308,Female,40,290,1
163595703,Male,40,620,0
163621983,Female,30,1920,0
163656046,Male,40,255,1
163677478,Female,20,1650,0
163688504,Female,40,2150,0
163688726,Female,20,190,1
163718348,Male,30,355,1
163721621,Female,20,205,1
163726299,Female,30,1710,0
163731002,Male,20,645,0
163766042,Female,30,510,1
163767315,Male,20,1570,0
163852776,Male,40,460,1
163906165,Male,20,480,0
163917413,Female,20,2500,1
163928235,Female,50,1000,1
163945683,Female,30,1590,0
164005249,Female,20,1120,0
164016580,Female,40,160,1
164027012,Female,30,980,0
164038162,Female,30,130,1
164041209,Male,30,1600,0
164051109,Male,50,1870,0
164078809,Female,30,440,1
164099514,Male,20,650,0
164104966,Female,20,860,0
164138367,Female,40,1840,0
164235363,Female,30,2140,0
164236100,Male,20,830,0
164258560,Female,40,1310,0
164261218,Female,30,170,1
164281315,Male,30,590,0
164309545,Male,30,710,0
164321264,Female,20,1250,0
164334721,Female,50,450,0
164334813,Male,20,240,0
164338538,Female,30,460,1
164347127,Male,20,1080,1
164380292,Female,60,140,1
164413433,Female,30,950,1
164416106,Female,20,2020,1
164454757,Female,50,260,1
164485959,Female,40,1170,1
164486765,Female,40,670,0
164497471,Female,40,470,0
164502823,Female,40,2290,0
164546551,Female,30,415,1
164560595,Male,40,1620,0
164564968,Female,50,490,1
164597799,Female,30,980,1
164609171,Female,30,1270,0
164616070,Female,20,215,1
164628059,Male,30,300,1
164639130,Female,30,4780,0
164693330,Female,30,1420,0
164721309,Female,40,1030,0
164796956,Male,30,340,1
164842295,Male,30,1040,0
164846736,Female,40,245,1
164860671,Female,40,1300,0
164907857,Male,40,4170,0
164909226,Female,40,630,0
164930855,Male,30,2400,0
164934037,Female,50,530,1
164938318,Female,60,690,1
164963228,Female,20,820,0
164969022,Male,50,1720,0
164971896,Female,20,910,0
164991191,Male,20,2120,0
165019177,Female,50,1400,1
165020005,Male,30,265,1
165025444,Female,20,775,1
165047736,Female,30,1110,0
165060988,Female,60,740,1
165063736,Male,40,870,0
165126943,Female,50,2510,0
165129555,Male,20,670,1
165133385,Female,30,2840,0
165137093,Female,30,1630,0
165158814,Female,30,990,1
165173282,Female,60,1450,0
165179628,Female,50,1650,1
165185063,Male,20,555,1
165185483,Male,30,320,1
165203750,Female,60,220,1
165223956,Male,30,310,1
165228982,Female,20,970,0
165237342,Female,30,695,1
165240557,Male,20,360,1
165294123,Female,20,2010,0
165306017,Female,40,2080,0
165328637,Female,40,470,1
165337172,Male,30,680,0
165344606,Female,60,670,0
165362181,Male,30,1180,0
165391600,Female,40,2120,0
165423561,Female,50,150,1
165430897,Female,30,960,0
165451229,Male,50,740,0
165466285,Male,50,2730,0
165485224,Female,30,510,1
165504949,Female,30,540,1
165557518,Male,30,7240,0
165565032,Female,20,230,0
165577905,Male,30,1340,0
165578209,Female,20,390,1
165586655,Female,20,400,0
165591475,Female,20,85,1
165658239,Male,60,245,1
165676615,Female,30,635,1
165697641,Female,30,960,1
165729342,Female,20,1520,0
165902776,Female,60,1840,0
165905159,Female,50,500,1
165907054,Female,20,1510,0
165911662,Female,30,305,1
165914380,Male,50,1970,0
165915387,Female,30,2350,0
166032359,Female,40,235,1
166039204,Female,30,1300,1
166046417,Male,40,1450,0
166099352,Female,20,120,1
166101680,Male,40,1450,0
166102564,Female,60,850,1
166123743,Male,20,1440,0
166136620,Female,20,890,0
166177067,Female,30,540,1
166177180,Female,20,670,0
166179795,Female,50,1050,0
166183068,Female,30,800,0
166183983,Female,60,65,1
166186328,Male,30,2550,0
166187561,Male,40,1090,0
166189435,Female,30,920,0
166212867,Female,60,790,0
166229131,Male,20,490,0
166270515,Female,50,580,0
166311386,Female,20,1750,0
166317791,Female,20,1640,0
166319313,Female,30,660,1
166329565,Female,20,3530,0
166341635,Female,40,2490,0
166345411,Female,40,480,0
166372394,Male,40,550,0
166383611,Male,60,2490,0
166399285,Female,50,430,1
166404736,Male,20,815,0
166414759,Male,40,640,0
166432036,Male,30,1790,0
166469360,Male,20,9950,0
166489009,Male,60,2230,0
166498780,Female,60,1070,0
166505273,Male,50,345,1
166512219,Female,30,1130,0
166538028,Male,30,800,1
166562245,Female,30,620,1
166575467,Female,20,1090,0
166588337,Female,20,380,1
166608110,Female,30,1310,0
166621591,Male,60,1250,0
166658009,Female,20,1360,0
166661702,Female,40,440,1
166708063,Female,30,1120,1
166752547,Female,30,960,0
166764090,Female,20,1030,0
166765271,Female,60,1560,1
166829737,Male,40,410,1
166832720,Female,20,1730,0
166843351,Female,30,1020,0
166845904,Female,50,4940,0
166866794,Female,40,1520,1
166870029,Female,60,340,0
166882633,Female,20,1470,0
166889373,Male,60,150,0
166910084,Female,20,520,1
166912514,Female,40,250,1
166913627,Male,60,830,1
166929666,Female,40,125,0
166930082,Female,40,1890,0
166934653,Male,30,710,0
167024407,Female,60,920,0
167038626,Female,50,930,0
167045051,Male,30,310,0
167063635,Male,50,1500,0
167066322,Female,20,1340,1
167086047,Male,60,290,1
167089871,Female,40,1120,0
167112074,Female,40,1740,0
167130733,Female,50,1690,0
167136957,Female,30,920,0
167175659,Female,30,1080,0
167183258,Female,30,2220,0
167197880,Female,20,930,0
167243426,Female,30,710,0
167243808,Female,20,310,0
167262083,Male,50,830,0
167275205,Male,30,1730,0
167299492,Male,20,1420,1
167318827,Female,40,310,1
167331161,Female,60,1110,0
167379484,Female,30,1410,0
167382095,Male,20,640,1
167413072,Female,20,1760,0
167428601,Female,40,330,1
167478361,Male,20,560,1
167528950,Female,40,440,1
167548132,Female,20,1870,0
167555628,Male,30,1350,0
167560202,Female,20,1260,0
167592388,Male,50,5130,0
167598335,Female,50,1880,0
167605644,Female,40,1060,0
167618477,Female,50,4300,0
167625154,Female,30,1220,0
167640324,Female,60,1030,1
167672097,Female,30,1660,0
167693337,Female,20,650,1
167699247,Female,20,1320,0
167711963,Female,40,2120,0
167713332,Female,60,200,1
167719662,Female,40,1190,0
167734542,Male,20,1600,0
167741861,Female,40,210,1
167772261,Male,30,1670,0
167809646,Female,30,800,0
167870677,Female,20,3370,0
167874422,Female,60,570,1
167881277,Female,40,740,0
167897605,Female,40,1550,1
167899401,Female,20,860,0
167933501,Male,50,1610,0
167949076,Female,30,2080,0
167998401,Male,20,2610,0
168008529,Female,30,1270,0
168071547,Female,20,260,1
168080815,Female,20,1690,0
168122591,Male,20,300,1
168157982,Male,20,1490,0
168214449,Male,40,780,0
168217198,Female,50,820,1
168225124,Male,30,780,1
168296704,Female,60,860,1
168299620,Female,20,1560,0
168342012,Female,20,1810,0
168348267,Female,40,1560,0
168349608,Female,20,1430,0
168359911,Male,30,460,1
168410131,Female,20,4010,0
168418762,Male,20,290,0
168424503,Male,20,720,0
168455040,Female,30,510,1
168460815,Male,30,1050,0
168474881,Male,30,235,1
168507107,Male,30,1790,0
168513535,Female,40,960,0
168548704,Female,60,1050,0
168564254,Female,30,2100,0
168566708,Male,20,1740,1
168608354,Female,60,2200,0
168624088,Female,50,1740,0
168629595,Female,30,1520,1
168634230,Female,30,1190,0
168715687,Male,60,260,1
168719128,Male,20,1670,0
168733957,Female,20,860,0
168740900,Male,20,2180,1
168744700,Male,30,2170,0
168764012,Female,40,2130,0
168771560,Female,40,1090,0
168811648,Male,40,390,0
168868055,Male,40,380,1
168936396,Female,30,1300,0
168971526,Male,20,645,1
169001840,Female,40,2730,0
169033377,Female,40,420,1
169051500,Male,20,1900,0
169055102,Female,20,860,0
169063220,Female,50,1630,1
169081972,Female,20,1380,0
169112232,Female,40,560,0
169131196,Female,20,3110,0
169158551,Male,20,690,0
169236457,Female,20,1170,1
169255298,Female,40,1900,1
169255960,Female,60,895,1
169278686,Female,30,350,1
169284519,Female,30,665,1
169292989,Female,30,1700,1
169317293,Female,40,450,1
169320552,Female,60,135,1
169376504,Male,50,3360,0
169379499,Female,40,220,1
169380112,Male,40,2280,0
169392900,Female,60,1940,0
169415593,Female,20,1190,1
169420399,Male,60,185,1
169453144,Female,20,880,0
169459641,Male,60,330,0
169495885,Female,20,235,1
169496844,Female,20,310,1
169510038,Female,20,1770,0
169519307,Male,20,255,1
169524998,Male,40,620,0
169531026,Female,20,290,1
169548994,Male,20,1180,0
169582646,Male,40,265,1
169587412,Male,20,195,1
169653285,Male,30,1000,1
169664168,Male,60,350,0
169666728,Female,40,1470,0
169681578,Female,30,580,1
169704093,Female,50,890,1
169725210,Female,20,2220,0
169731129,Male,40,990,0
169782923,Male,40,1520,0
169797293,Female,30,1410,0
169822100,Female,20,1860,1
169838453,Female,60,730,0
169847899,Male,40,1360,0
169881640,Male,30,540,1
169883712,Female,50,1520,0
169886492,Female,60,950,0
169899928,Female,40,1810,0
169901621,Male,60,250,1
169905582,Female,30,1900,0
169929649,Female,30,2410,0
169949708,Female,30,1430,1
169957772,Male,40,430,1
169984266,Male,40,310,1
169993862,Female,20,275,1
169995286,Female,60,2260,0
169998805,Male,30,1990,0
170009941,Female,20,2180,0
170041293,Male,20,890,0
170051407,Female,20,680,1
170054118,Female,50,1270,1
170076615,Female,50,600,1
170084450,Female,30,1010,0
170132908,Female,20,790,0
170140057,Female,20,430,1
170160161,Male,40,610,0
170170368,Female,20,2220,0
170176568,Male,30,945,1
170179996,Male,30,1310,0
170241037,Female,60,250,1
170283853,Female,30,1750,1
170302936,Male,30,440,1
170305685,Male,30,260,1
170316377,Male,50,1300,0
170318050,Female,30,715,0
170333299,Female,20,1970,0
170335217,Male,20,360,1
170348248,Male,20,640,1
170394382,Male,20,430,1
170412000,Female,60,105,1
170452389,Female,30,510,1
170468618,Female,30,380,1
170486186,Male,20,1370,1
170518436,Male,20,620,1
170526356,Female,20,1120,0
170531107,Male,40,3620,0
170542455,Female,20,780,0
170548730,Male,50,325,0
170568561,Male,60,175,1
170580259,Female,50,820,0
170605662,Female,20,470,1
170630480,Female,50,230,1
170632507,Female,50,250,0
170633696,Female,30,1050,0
170646252,Female,20,850,0
170667035,Male,30,1230,0
170669015,Female,40,2140,0
170675160,Female,40,830,0
170680263,Female,20,430,1
170681031,Female,50,1060,0
170692198,Female,40,1900,1
170703856,Female,20,2220,0
170707052,Female,20,1230,1
170731743,Female,20,2540,0
170744361,Male,60,430,1
170793345,Male,40,970,0
170826975,Female,40,1020,0
170856095,Female,40,780,0
170867008,Male,50,3130,0
170876017,Female,40,700,0
170886405,Male,30,360,1
170906769,Male,30,1810,0
170908596,Male,20,1660,1
170941241,Female,40,470,1
171004099,Female,50,440,1
171006680,Female,60,420,1
171006871,Female,30,940,0
171009438,Female,40,1420,0
171012261,Male,60,610,0
171030739,Female,30,660,1
171040547,Male,60,1210,1
171094779,Male,20,880,0
171107356,Female,60,930,0
171162416,Female,20,580,0
171181516,Male,20,3770,1
171205397,Male,60,110,1
171245539,Female,20,90,1
171251585,Female,20,1900,0
171296180,Male,20,2440,0
171397191,Female,50,650,1
171413495,Female,30,590,1
171433608,Male,20,1790,1
171467498,Female,20,1540,0
171469508,Male,40,230,0
171470825,Female,50,690,1
171485522,Female,30,1000,0
171553139,Female,20,3100,1
171555904,Male,60,105,1
171560588,Female,40,1100,0
171569567,Female,40,970,0
171587967,Male,30,235,1
171632346,Female,40,410,1
171657264,Male,40,1220,0
171659657,Male,40,170,1
171663289,Female,20,1020,0
171674339,Female,60,310,0
171693859,Female,20,750,0
171694726,Male,60,600,1
171709994,Female,40,860,0
171727226,Male,20,2010,0
171748115,Female,20,440,1
171775173,Male,60,1530,0
171783338,Male,20,375,1
171815350,Male,60,170,1
171843018,Male,50,1170,0
171844497,Female,30,2920,0
171859217,Male,40,1200,0
171859484,Female,20,930,0
171870724,Female,60,1850,0
171898131,Female,30,970,0
171900001,Male,40,505,1
171918983,Female,30,870,1
171961996,Female,40,235,1
171967066,Male,30,1030,0
171985541,Female,20,550,1
172006429,Female,30,310,1
172010822,Female,20,2610,0
172011379,Male,60,1610,0
172026656,Female,60,760,0
172038864,Female,40,1080,0
172046531,Female,60,2080,0
172051719,Female,40,940,0
172092514,Female,50,485,1
172096284,Female,20,1390,0
172099933,Male,60,250,1
172105528,Male,30,910,0
172126462,Female,20,1320,0
172154069,Male,30,2380,0
172169667,Male,40,170,1
172173404,Male,30,1430,1
172181140,Female,20,930,0
172224052,Female,40,1820,0
172240298,Female,40,1270,0
172257753,Female,40,4170,0
172269343,Female,30,170,1
172298121,Female,50,1450,0
172324400,Female,60,1110,1
172324721,Female,30,750,1
172345658,Male,20,840,1
172359099,Female,40,2400,1
172361085,Male,50,310,0
172385869,Female,40,1520,0
172386415,Female,30,1850,0
172407875,Female,50,2200,1
172415535,Female,40,2130,0
172419168,Male,60,1010,0
172607206,Female,30,950,0
172624739,Female,50,1100,0
172662564,Female,20,1340,0
172670866,Female,30,1550,0
172727423,Male,60,185,1
172736777,Female,30,1540,0
172773826,Female,60,2900,0
172790373,Female,60,1170,0
172795590,Female,20,1460,0
172808016,Female,20,3390,1
172812914,Female,20,1970,0
172827093,Female,20,2020,0
172847657,Female,20,780,0
172863947,Female,20,970,0
172870327,Female,30,1210,0
172887806,Male,30,1790,0
172894132,Female,30,1470,1
172896235,Female,20,2400,0
172910849,Male,20,430,0
172934302,Male,20,510,1
172935095,Male,40,1080,0
172942093,Male,20,280,1
172954508,Female,60,260,1
172965566,Male,60,1700,0
173008699,Female,40,350,1
173009924,Female,30,1430,0
173033240,Female,20,1290,0
173033790,Female,20,1790,0
173037187,Female,20,2130,0
173118046,Male,20,1000,0
173137979,Male,40,295,0
173144151,Male,60,345,1
173156635,Female,20,435,1
173158516,Female,20,1740,1
173186830,Female,20,1900,0
173203094,Female,60,610,1
173204305,Female,30,730,0
173204411,Female,20,1940,1
173230083,Female,60,860,1
173275992,Male,60,1080,0
173329459,Female,60,420,1
173332978,Male,60,700,0
173334330,Male,20,2620,0
173389149,Female,60,930,1
173403128,Male,20,510,1
173420316,Female,40,330,1
173453307,Male,60,730,1
173459576,Female,40,1210,0
173478539,Male,60,2150,0
173499602,Male,20,390,1
173512721,Female,30,1110,1
173585664,Female,40,530,1
173585732,Male,30,1200,0
173638315,Female,30,2190,0
173654261,Female,30,820,0
173682059,Female,40,1000,0
173711223,Male,20,1110,0
173721321,Female,40,490,1
173741893,Male,20,1250,0
173783152,Male,40,300,1
173792741,Male,40,460,1
173798972,Female,30,880,0
173799658,Male,20,270,1
173829973,Female,40,2250,0
173830283,Male,40,230,1
173832065,Female,20,1890,0
173834731,Female,40,3460,0
173922193,Female,30,1250,0
173926030,Female,20,1230,0
173936381,Female,30,600,1
173938996,Female,50,115,1
173962625,Female,20,1390,0
173963424,Female,30,990,0
173964179,Male,40,560,1
173979845,Male,40,1540,0
173986225,Female,60,2660,1
173988946,Male,40,480,1
174023387,Female,20,470,1
174033744,Male,20,1300,0
174063352,Female,60,285,1
174111732,Female,20,745,1
174114863,Female,20,320,1
174121823,Female,50,1950,1
174124152,Female,30,1170,0
174142484,Female,20,465,0
174199167,Female,20,1460,0
174212309,Male,60,450,1
174215317,Male,60,330,1
174225675,Female,30,1070,0
174233304,Male,60,600,1
174235919,Female,30,425,1
174246311,Female,20,2710,0
174315277,Female,50,1010,1
174325122,Female,60,1300,0
174328062,Female,40,840,1
174332687,Female,20,970,0
174348732,Male,30,700,0
174362134,Female,30,740,1
174397426,Female,30,2380,0
174408801,Female,40,330,1
174420360,Female,30,3040,0
174443130,Male,30,230,1
174517121,Male,30,1220,0
174529919,Female,30,1220,0
174570164,Male,20,1970,0
174597932,Female,50,1440,0
174611393,Female,60,570,0
174612154,Female,30,1290,1
174619177,Male,20,1610,1
174665358,Female,30,870,1
174669868,Female,50,1150,0
174687237,Male,40,1770,1
174721979,Female,40,2750,0
174741120,Male,40,565,0
174764846,Male,60,1230,0
174809578,Female,30,780,0
174812424,Female,40,580,1
174821754,Male,30,580,1
174896905,Female,40,1180,0
174897919,Male,40,460,0
174905096,Female,40,4950,0
174906277,Female,30,720,0
174907533,Female,40,3670,0
174916016,Female,30,1270,1
174916177,Male,40,1370,0
174924240,Female,20,1670,0
174926992,Female,60,2690,0
174936632,Female,60,3910,1
174978526,Female,50,1180,0
174993093,Male,50,2170,0
174995646,Female,20,2120,0
174996162,Female,30,135,1
175001704,Female,50,715,1
175175887,Female,50,200,0
175188788,Female,30,2770,0
175204716,Female,50,1320,0
175207168,Male,60,810,0
175250072,Male,60,770,1
175311988,Male,30,1940,0
175326036,Male,40,510,1
175357788,Female,50,710,0
175372606,Female,60,2960,0
175427863,Female,40,1200,0
175534493,Male,40,190,1
175564643,Female,50,2020,0
175580308,Female,30,390,0
175582142,Male,30,2330,0
175588670,Male,40,190,1
175618537,Female,60,215,1
175626419,Female,20,410,0
175639839,Female,40,1280,0
175670436,Male,30,1110,0
175699918,Male,30,140,1
175705121,Female,30,560,1
175791452,Female,60,550,1
175809744,Female,30,1630,0
175817244,Male,60,2030,0
175841614,Female,30,3140,1
175870898,Female,20,2330,0
175884253,Male,40,460,1
175895518,Female,50,620,0
175917104,Male,30,1270,0
175923044,Female,20,810,1
175950026,Male,40,1090,0
175951412,Male,60,210,0
175954505,Female,60,385,1
175978334,Female,20,2680,0
175998059,Female,20,310,1
176015342,Female,40,1880,1
176036699,Female,30,1780,0
176075988,Male,60,460,1
176111075,Male,60,260,0
176164538,Male,20,4190,0
176170751,Male,20,2190,0
176209185,Male,20,90,1
176259067,Female,20,820,0
176267659,Female,50,440,1
176296918,Male,20,430,1
176297458,Male,20,730,1
176336911,Female,40,1780,0
176364310,Male,50,2470,0
176365560,Male,20,2080,0
176388217,Male,20,540,1
176464485,Female,20,1760,0
176483509,Female,30,2040,0
176532696,Female,20,3130,0
176545627,Female,40,630,0
176569937,Male,20,2150,0
176572562,Female,40,760,0
176576928,Male,30,220,1
176599163,Male,30,300,1
176619458,Male,60,3250,0
176626234,Female,40,220,1
176642074,Female,20,970,1
176655869,Female,20,1900,1
176691942,Female,40,2440,0
176698347,Male,60,480,1
176719905,Female,60,800,1
176769917,Male,20,540,0
176776229,Male,60,660,0
176789977,Female,20,1130,0
176792984,Male,40,1110,0
176811807,Female,50,500,0
176829383,Male,20,1070,1
176836251,Male,50,2470,0
176872907,Female,60,840,0
176874048,Female,30,600,1
176880292,Male,40,750,0
176936630,Male,40,2640,0
176936760,Male,60,560,1
176963933,Female,30,2160,0
176986406,Female,60,490,1
177004093,Male,60,350,1
177027276,Female,30,270,1
177041302,Male,30,660,1
177043580,Female,20,1270,0
177092076,Female,30,1080,0
177109323,Male,50,695,1
177115928,Female,50,1160,0
177180513,Male,40,1300,1
177181299,Male,20,1330,0
177220059,Female,50,1690,0
177221704,Female,20,640,1
177223302,Male,30,720,0
177244345,Female,50,440,0
177252289,Female,60,1140,1
177264886,Female,40,660,1
177269607,Female,50,930,1
177319227,Female,20,1480,1
177321756,Female,50,490,1
177351586,Male,40,200,1
177397324,Male,20,2030,0
177403766,Male,30,560,1
177413130,Male,60,1740,0
177417435,Male,20,1530,0
177441973,Female,40,1530,0
177496492,Female,40,1530,0
177524010,Female,30,1360,0
177524416,Female,20,2790,0
177546197,Female,40,570,1
177554260,Male,60,340,0
177600646,Male,30,2680,0
177610652,Male,60,2670,0
177625342,Female,20,100,1
177628831,Female,40,690,0
177633422,Female,40,1600,0
177656124,Female,20,1510,1
177661838,Female,20,1730,0
177711847,Female,40,420,1
177725196,Female,20,1660,0
177756916,Male,50,135,1
177792563,Female,30,1090,0
177794628,Female,20,1260,0
177826596,Female,30,700,0
177848161,Female,30,1420,0
177848581,Male,60,590,1
177848727,Male,30,440,1
177852892,Female,40,1250,0
177866035,Male,30,1030,0
177881786,Female,20,1510,0
177894311,Female,40,680,1
177961204,Female,40,180,1
178023444,Female,50,280,0
178052925,Male,30,640,1
178055551,Female,60,340,1
178077409,Female,20,1450,0
178105096,Female,20,3200,0
178110960,Male,20,1070,0
178112667,Female,20,1550,0
178113794,Male,40,850,0
178127784,Male,20,780,1
178129146,Female,60,600,1
178191358,Female,40,940,1
178195233,Female,60,1190,1
178197541,Female,40,3710,0
178231290,Male,30,1620,0
178233720,Female,30,1210,0
178284104,Male,40,355,1
178310315,Male,30,1080,0
178360914,Female,20,1270,0
178376939,Female,40,2110,0
178390843,Male,60,1200,0
178434073,Female,40,1350,0
178468504,Female,30,1420,0
178487390,Female,50,215,1
178498433,Female,30,1560,1
178499126,Female,60,365,1
178509023,Female,20,1310,0
178524743,Female,20,5050,0
178529458,Female,20,670,0
178559820,Male,40,710,1
178593213,Female,60,3830,1
178596962,Female,30,560,0
178621077,Male,50,675,1
178645783,Female,40,3610,0
178652781,Female,30,755,1
178688001,Female,20,1010,0
178713758,Male,60,320,0
178768864,Female,30,1650,0
178816091,Female,30,2110,0
178819146,Female,30,2650,0
178826038,Female,30,1680,0
178888180,Female,60,2860,0
178932067,Female,50,2380,0
178947672,Female,30,1870,0
178956773,Male,40,390,0
178968332,Female,40,1310,0
178999510,Male,20,740,0
179006545,Female,60,850,0
179052245,Female,30,4000,0
179056960,Female,40,620,0
179146388,Female,20,1510,0
179150590,Female,20,720,0
179179133,Female,40,1355,1
179232647,Female,40,1000,0
179246323,Male,60,940,0
179290494,Male,20,2045,1
179311021,Male,20,320,0
179335546,Female,30,1390,0
179344210,Female,60,3700,0
179356466,Female,50,1620,0
179406451,Female,50,240,1
179412247,Female,40,470,0
179415521,Female,40,1500,0
179417631,Female,40,290,1
179419321,Female,20,1210,0
179551519,Male,60,450,1
179565448,Female,30,1560,0
179599597,Male,40,480,1
179640534,Female,30,730,1
179666824,Female,30,180,1
179695862,Female,20,720,1
179705660,Female,40,1230,0
179705813,Female,60,800,0
179724791,Female,40,2760,1
179799669,Male,20,370,1
179833424,Female,20,2100,0
179854900,Female,50,2790,0
179855242,Female,20,490,1
179872874,Male,30,455,1
179876827,Female,20,1500,1
179905220,Female,30,675,1
179907729,Female,20,1950,0
179908818,Male,20,780,1
179916097,Female,30,1970,0
179970242,Female,20,1130,1
179986496,Male,30,480,0
180002727,Female,30,1360,0
180054528,Male,40,330,0
180061670,Female,30,870,1
180111009,Female,20,300,0
180151760,Male,40,530,1
180162452,Female,40,580,1
180182047,Female,30,1180,0
180186441,Male,20,920,0
180192909,Female,30,890,1
180224068,Female,30,560,1
180274148,Female,20,245,1
180300731,Male,40,740,0
180305699,Female,20,880,0
180378914,Female,20,460,0
180418474,Female,40,690,0
180420439,Female,50,410,1
180537649,Female,30,1900,0
180571988,Male,20,370,1
180582694,Female,20,4750,0
180622079,Female,30,550,0
180657873,Female,60,1580,1
180660132,Male,30,2590,0
180705321,Male,60,150,1
180737414,Female,20,710,1
180770466,Female,40,1800,0
180771135,Female,30,1710,0
180797050,Female,20,700,0
180812265,Female,60,100,1
180819042,Male,60,190,1
180866282,Female,20,880,1
180901013,Female,20,820,1
180937616,Female,50,780,1
180940241,Female,60,750,1
180962441,Male,40,330,1
180971863,Female,30,1320,0
180996934,Male,30,660,0
181024803,Female,30,3210,0
181040919,Female,40,3170,0
181045020,Male,60,820,0
181061730,Female,30,295,1
181074914,Male,30,430,1
181117192,Male,50,3050,0
181149216,Female,30,1000,1
181161621,Male,20,560,0
181187232,Male,60,390,1
181193974,Male,50,1030,1
181225903,Female,20,1470,1
181239276,Female,20,990,0
181247394,Male,50,1540,0
181260423,Female,40,730,1
181409846,Female,50,810,0
181447398,Female,60,2030,0
181459001,Male,20,1380,0
181467174,Female,20,700,0
181472376,Female,30,350,1
181476176,Female,20,815,1
181483747,Male,20,890,1
181491773,Male,60,750,1
181498024,Female,30,350,1
181511853,Male,20,740,0
181527878,Female,40,145,1
181541850,Female,40,700,0
181582686,Female,20,1510,0
181589135,Female,40,1120,0
181594740,Male,20,890,1
181599707,Female,30,1200,1
181650644,Male,40,230,1
181660285,Female,20,2270,1
181700660,Female,30,1060,0
181703210,Female,60,820,0
181770380,Female,40,1205,0
181785223,Male,50,1520,0
181788248,Male,20,1360,0
181789047,Female,60,310,1
181793235,Female,20,1020,0
181806355,Female,30,210,0
181826889,Female,40,1810,0
181865505,Female,50,1090,1
181867462,Female,20,1370,0
181871094,Female,50,1140,0
181948420,Male,20,450,0
181956579,Female,20,1650,1
181958832,Female,30,1320,1
181959778,Female,30,640,1
181960019,Female,50,2890,0
182013073,Female,20,300,0
182016302,Female,60,1120,0
182037789,Male,60,310,0
182071516,Female,40,2740,0
182089344,Male,30,1100,0
182096793,Female,20,850,0
182126261,Female,50,490,1
182142360,Female,20,305,1
182159771,Female,20,1380,0
182182748,Female,40,1280,0
182210403,Female,40,1140,1
182217587,Female,20,2300,0
182226183,Female,40,1840,1
182228248,Female,30,870,1
182272005,Female,60,360,1
182300470,Female,20,520,1
182325534,Female,20,1040,0
182353094,Male,20,1110,0
182357153,Female,50,960,0
182373375,Male,50,790,1
182386870,Male,60,510,0
182405168,Male,40,570,1
182412708,Male,60,350,1
182417246,Female,30,1240,1
182421830,Male,30,2050,0
182434779,Male,60,1370,0
182449353,Male,40,330,1
182455873,Female,60,2110,0
182468545,Male,30,1770,0
182484583,Female,60,720,1
182488635,Female,60,630,1
182493530,Male,20,700,0
182497934,Female,40,590,1
182498399,Male,40,115,1
182512866,Female,20,2070,0
182513535,Female,50,2930,1
182526375,Female,30,3250,0
182531102,Female,50,1470,0
182544942,Male,50,620,1
182558826,Male,20,770,1
182619909,Female,30,1050,1
182633370,Female,40,980,0
182665708,Male,40,980,0
182686277,Female,30,440,1
182708085,Female,40,1690,0
182723187,Female,20,950,1
182761530,Male,30,770,0
182772888,Female,60,1630,1
182795016,Male,40,3230,0
182801830,Male,40,1920,0
182814892,Male,30,1600,0
182856052,Female,30,2080,1
182895402,Male,20,640,1
182907556,Male,50,2170,0
182915858,Female,30,1340,0
182924829,Male,30,3270,0
182944193,Female,20,2610,0
182958299,Female,20,2340,0
182971687,Female,60,165,0
182975142,Female,20,740,1
182991265,Female,60,260,1
182997960,Male,20,670,1
183028014,Female,20,420,1
183045769,Female,50,2100,0
